,date,d_pm10,location,cluster
738,2017-01-09,65.0,강남구,2
739,2017-01-10,33.41666667,강남구,2
740,2017-01-11,25.625,강남구,2
741,2017-01-12,29.625,강남구,2
742,2017-01-13,30.08333333,강남구,2
743,2017-01-14,49.16666667,강남구,2
744,2017-01-15,29.58333333,강남구,2
745,2017-01-16,51.625,강남구,2
746,2017-01-17,71.70833333,강남구,2
749,2017-01-20,62.09090909,강남구,2
750,2017-01-21,53.25,강남구,2
751,2017-01-22,81.95833333,강남구,2
752,2017-01-23,51.08333333,강남구,2
753,2017-01-24,41.5,강남구,2
754,2017-01-25,51.125,강남구,2
755,2017-01-26,69.08333333,강남구,2
757,2017-01-28,35.875,강남구,2
758,2017-01-29,29.875,강남구,2
759,2017-01-30,53.16666667,강남구,2
760,2017-01-31,33.0,강남구,2
761,2017-02-01,39.875,강남구,2
762,2017-02-02,34.63636364,강남구,2
763,2017-02-03,73.125,강남구,2
765,2017-02-05,79.16666667,강남구,2
766,2017-02-06,47.41666667,강남구,2
767,2017-02-07,44.41666667,강남구,2
768,2017-02-08,62.625,강남구,2
769,2017-02-09,56.25,강남구,2
770,2017-02-10,36.33333333,강남구,2
771,2017-02-11,32.16666667,강남구,2
772,2017-02-12,32.54166667,강남구,2
773,2017-02-13,49.0,강남구,2
774,2017-02-14,56.79166667,강남구,2
775,2017-02-15,65.375,강남구,2
777,2017-02-17,55.33333333,강남구,2
778,2017-02-18,34.75,강남구,2
779,2017-02-19,46.375,강남구,2
780,2017-02-20,50.25,강남구,2
781,2017-02-21,46.86956522,강남구,2
782,2017-02-22,41.75,강남구,2
783,2017-02-23,40.08333333,강남구,2
784,2017-02-24,28.91666667,강남구,2
785,2017-02-25,50.125,강남구,2
786,2017-02-26,51.75,강남구,2
787,2017-02-27,43.27272727,강남구,2
788,2017-02-28,47.75,강남구,2
789,2017-03-01,57.13636364,강남구,2
790,2017-03-02,35.29166667,강남구,2
791,2017-03-03,44.60869565,강남구,2
792,2017-03-04,56.58333333,강남구,2
793,2017-03-05,72.125,강남구,2
794,2017-03-06,40.0952381,강남구,2
795,2017-03-07,35.875,강남구,2
796,2017-03-08,47.79166667,강남구,2
797,2017-03-09,51.875,강남구,2
798,2017-03-10,48.125,강남구,2
799,2017-03-11,69.20833333,강남구,2
801,2017-03-13,66.75,강남구,2
802,2017-03-14,57.91666667,강남구,2
803,2017-03-15,45.23529412,강남구,2
804,2017-03-16,68.08333333,강남구,2
805,2017-03-17,77.20833333,강남구,2
806,2017-03-18,68.58333333,강남구,2
807,2017-03-19,73.70833333,강남구,2
810,2017-03-27,69.5,강남구,2
812,2017-03-29,59.08333333,강남구,2
813,2017-03-30,71.16666667,강남구,2
814,2017-03-31,55.95652174,강남구,2
815,2017-04-01,21.91666667,강남구,2
816,2017-04-02,46.125,강남구,2
817,2017-04-03,77.17391304,강남구,2
818,2017-04-04,74.25,강남구,2
819,2017-04-05,49.16666667,강남구,2
820,2017-04-06,25.125,강남구,2
821,2017-04-07,45.0,강남구,2
822,2017-04-08,62.33333333,강남구,2
823,2017-04-09,40.20833333,강남구,2
824,2017-04-10,25.95238095,강남구,2
825,2017-04-11,57.08333333,강남구,2
826,2017-04-12,71.56521739,강남구,2
827,2017-04-13,75.5,강남구,2
828,2017-04-14,63.18181818,강남구,2
829,2017-04-15,76.29166667,강남구,2
830,2017-04-16,71.58333333,강남구,2
831,2017-04-17,61.70833333,강남구,2
832,2017-04-18,47.0,강남구,2
835,2017-04-21,69.35,강남구,2
836,2017-04-22,56.95833333,강남구,2
837,2017-04-23,47.375,강남구,2
838,2017-04-24,35.875,강남구,2
839,2017-04-25,47.08333333,강남구,2
840,2017-04-26,44.75,강남구,2
841,2017-04-27,37.83333333,강남구,2
842,2017-04-28,53.29166667,강남구,2
843,2017-04-29,56.70833333,강남구,2
844,2017-04-30,77.75,강남구,2
845,2017-05-01,80.79166667,강남구,2
847,2017-05-03,64.375,강남구,2
848,2017-05-04,62.77272727,강남구,2
849,2017-05-05,54.75,강남구,2
854,2017-05-10,37.25,강남구,2
855,2017-05-11,66.70833333,강남구,2
856,2017-05-12,74.375,강남구,2
857,2017-05-13,50.625,강남구,2
858,2017-05-14,54.75,강남구,2
859,2017-05-15,47.04166667,강남구,2
860,2017-05-16,34.16666667,강남구,2
861,2017-05-17,41.79166667,강남구,2
862,2017-05-18,44.45833333,강남구,2
863,2017-05-19,49.95833333,강남구,2
864,2017-05-20,43.0,강남구,2
865,2017-05-21,30.0,강남구,2
866,2017-05-22,44.0,강남구,2
867,2017-05-23,33.83333333,강남구,2
868,2017-05-24,27.54166667,강남구,2
869,2017-05-25,41.77272727,강남구,2
870,2017-05-26,23.0,강남구,2
871,2017-05-27,38.58333333,강남구,2
872,2017-05-28,44.70833333,강남구,2
873,2017-05-29,74.33333333,강남구,2
874,2017-05-30,57.7826087,강남구,2
875,2017-05-31,41.16666667,강남구,2
876,2017-06-01,40.45833333,강남구,2
877,2017-06-02,33.29166667,강남구,2
878,2017-06-03,29.20833333,강남구,2
879,2017-06-04,37.16666667,강남구,2
880,2017-06-05,29.70833333,강남구,2
881,2017-06-06,22.66666667,강남구,2
882,2017-06-07,10.875,강남구,2
883,2017-06-08,46.83333333,강남구,2
884,2017-06-09,61.16666667,강남구,2
885,2017-06-10,55.75,강남구,2
886,2017-06-11,30.58333333,강남구,2
887,2017-06-12,28.91666667,강남구,2
888,2017-06-13,42.0,강남구,2
889,2017-06-14,47.33333333,강남구,2
890,2017-06-15,52.125,강남구,2
891,2017-06-16,73.5,강남구,2
892,2017-06-17,56.66666667,강남구,2
893,2017-06-18,45.16666667,강남구,2
894,2017-06-19,59.36363636,강남구,2
895,2017-06-20,55.66666667,강남구,2
896,2017-06-21,61.79166667,강남구,2
897,2017-06-22,44.31578947,강남구,2
898,2017-06-23,39.95,강남구,2
899,2017-06-24,39.20833333,강남구,2
900,2017-06-25,37.91666667,강남구,2
901,2017-06-26,29.125,강남구,2
902,2017-06-27,28.86363636,강남구,2
903,2017-06-28,50.5,강남구,2
904,2017-06-29,53.58333333,강남구,2
905,2017-06-30,60.45833333,강남구,2
906,2017-07-01,52.5,강남구,2
907,2017-07-02,25.0,강남구,2
908,2017-07-03,22.19047619,강남구,2
909,2017-07-04,37.91666667,강남구,2
910,2017-07-05,44.25,강남구,2
911,2017-07-06,58.41666667,강남구,2
912,2017-07-07,23.54166667,강남구,2
913,2017-07-08,27.22727273,강남구,2
914,2017-07-09,26.625,강남구,2
915,2017-07-10,13.18181818,강남구,2
916,2017-07-11,70.5,강남구,2
917,2017-07-12,55.45833333,강남구,2
918,2017-07-13,52.95652174,강남구,2
919,2017-07-14,48.41666667,강남구,2
920,2017-07-15,16.91666667,강남구,2
921,2017-07-16,14.5,강남구,2
922,2017-07-17,22.18181818,강남구,2
923,2017-07-18,27.0,강남구,2
924,2017-07-19,37.58333333,강남구,2
925,2017-07-20,60.25,강남구,2
926,2017-07-21,67.78947368,강남구,2
927,2017-07-22,61.29166667,강남구,2
928,2017-07-23,55.83333333,강남구,2
929,2017-07-24,35.19047619,강남구,2
930,2017-07-25,25.875,강남구,2
931,2017-07-26,13.95652174,강남구,2
932,2017-07-27,26.16666667,강남구,2
933,2017-07-28,32.60869565,강남구,2
934,2017-07-29,13.29166667,강남구,2
935,2017-07-30,19.22727273,강남구,2
936,2017-07-31,23.86956522,강남구,2
937,2017-08-01,17.625,강남구,2
938,2017-08-02,37.0,강남구,2
939,2017-08-03,26.13636364,강남구,2
940,2017-08-04,24.45833333,강남구,2
941,2017-08-05,33.5,강남구,2
942,2017-08-06,27.80952381,강남구,2
943,2017-08-07,39.28571429,강남구,2
944,2017-08-08,45.40909091,강남구,2
945,2017-08-09,41.10526316,강남구,2
946,2017-08-10,9.086956522,강남구,2
947,2017-08-11,10.25,강남구,2
948,2017-08-12,7.681818182,강남구,2
949,2017-08-13,8.791666667,강남구,2
950,2017-08-14,9.916666667,강남구,2
951,2017-08-15,5.916666667,강남구,2
952,2017-08-16,8.55,강남구,2
953,2017-08-17,8.375,강남구,2
954,2017-08-18,29.10526316,강남구,2
955,2017-08-19,28.28571429,강남구,2
956,2017-08-20,13.08333333,강남구,2
957,2017-08-21,13.875,강남구,2
958,2017-08-22,17.3,강남구,2
959,2017-08-23,19.82608696,강남구,2
960,2017-08-24,19.45833333,강남구,2
961,2017-08-25,30.30434783,강남구,2
962,2017-08-26,29.26086957,강남구,2
963,2017-08-27,23.57142857,강남구,2
964,2017-08-28,33.42857143,강남구,2
965,2017-08-29,19.58333333,강남구,2
966,2017-08-30,25.20833333,강남구,2
967,2017-08-31,39.0,강남구,2
968,2017-09-01,25.54545455,강남구,2
969,2017-09-02,27.33333333,강남구,2
970,2017-09-03,33.54166667,강남구,2
971,2017-09-04,30.625,강남구,2
972,2017-09-05,26.5,강남구,2
973,2017-09-06,30.70833333,강남구,2
974,2017-09-07,44.26086957,강남구,2
975,2017-09-08,58.45833333,강남구,2
976,2017-09-09,70.08333333,강남구,2
977,2017-09-10,62.79166667,강남구,2
978,2017-09-11,35.90909091,강남구,2
979,2017-09-12,27.28571429,강남구,2
980,2017-09-13,22.5,강남구,2
981,2017-09-14,26.14285714,강남구,2
982,2017-09-15,15.08333333,강남구,2
983,2017-09-16,9.25,강남구,2
984,2017-09-17,8.458333333,강남구,2
985,2017-09-18,16.91666667,강남구,2
986,2017-09-19,53.68181818,강남구,2
987,2017-09-20,23.625,강남구,2
988,2017-09-21,25.91666667,강남구,2
989,2017-09-22,26.625,강남구,2
990,2017-09-23,50.58333333,강남구,2
991,2017-09-24,56.29166667,강남구,2
992,2017-09-25,38.54166667,강남구,2
993,2017-09-26,36.66666667,강남구,2
994,2017-09-27,33.0,강남구,2
995,2017-09-28,19.33333333,강남구,2
996,2017-09-29,19.95833333,강남구,2
997,2017-09-30,29.45833333,강남구,2
998,2017-10-01,36.125,강남구,2
999,2017-10-02,14.66666667,강남구,2
1000,2017-10-03,32.875,강남구,2
1001,2017-10-04,20.04166667,강남구,2
1002,2017-10-05,12.83333333,강남구,2
1003,2017-10-06,10.125,강남구,2
1004,2017-10-07,6.75,강남구,2
1005,2017-10-08,15.79166667,강남구,2
1006,2017-10-09,26.125,강남구,2
1007,2017-10-10,29.66666667,강남구,2
1008,2017-10-11,11.54545455,강남구,2
1009,2017-10-12,18.58333333,강남구,2
1010,2017-10-13,25.16666667,강남구,2
1011,2017-10-14,20.5,강남구,2
1012,2017-10-15,19.125,강남구,2
1013,2017-10-16,25.66666667,강남구,2
1014,2017-10-17,33.25,강남구,2
1015,2017-10-18,20.70833333,강남구,2
1016,2017-10-19,15.81818182,강남구,2
1017,2017-10-20,25.58333333,강남구,2
1018,2017-10-21,31.70833333,강남구,2
1019,2017-10-22,20.0,강남구,2
1020,2017-10-23,20.41666667,강남구,2
1021,2017-10-24,27.95652174,강남구,2
1022,2017-10-25,38.33333333,강남구,2
1023,2017-10-26,47.33333333,강남구,2
1024,2017-10-27,59.0,강남구,2
1025,2017-10-28,38.91666667,강남구,2
1026,2017-10-29,60.45833333,강남구,2
1027,2017-10-30,31.625,강남구,2
1028,2017-10-31,33.33333333,강남구,2
1029,2017-11-01,44.20833333,강남구,2
1030,2017-11-02,57.59090909,강남구,2
1031,2017-11-03,49.04545455,강남구,2
1032,2017-11-04,46.16666667,강남구,2
1033,2017-11-05,41.0,강남구,2
1034,2017-11-06,34.79166667,강남구,2
1035,2017-11-07,44.04166667,강남구,2
1036,2017-11-08,66.41666667,강남구,2
1037,2017-11-09,43.58333333,강남구,2
1038,2017-11-10,42.04166667,강남구,2
1039,2017-11-11,62.25,강남구,2
1040,2017-11-12,30.41666667,강남구,2
1041,2017-11-13,41.27272727,강남구,2
1042,2017-11-14,44.33333333,강남구,2
1043,2017-11-15,22.29166667,강남구,2
1044,2017-11-16,21.45833333,강남구,2
1045,2017-11-17,38.375,강남구,2
1046,2017-11-18,35.91666667,강남구,2
1047,2017-11-19,21.25,강남구,2
1048,2017-11-20,32.95833333,강남구,2
1049,2017-11-21,47.125,강남구,2
1050,2017-11-22,62.125,강남구,2
1051,2017-11-23,19.70833333,강남구,2
1052,2017-11-24,19.08333333,강남구,2
1053,2017-11-25,24.79166667,강남구,2
1054,2017-11-26,47.4375,강남구,2
1055,2017-11-27,52.72727273,강남구,2
1056,2017-11-28,58.41666667,강남구,2
1057,2017-11-29,59.20833333,강남구,2
1058,2017-11-30,22.125,강남구,2
1059,2017-12-01,19.75,강남구,2
1060,2017-12-02,35.16666667,강남구,2
1061,2017-12-03,45.08333333,강남구,2
1062,2017-12-04,39.66666667,강남구,2
1063,2017-12-05,17.125,강남구,2
1064,2017-12-06,29.66666667,강남구,2
1065,2017-12-07,43.59090909,강남구,2
1066,2017-12-08,25.25,강남구,2
1067,2017-12-09,31.95833333,강남구,2
1068,2017-12-10,35.66666667,강남구,2
1069,2017-12-11,34.625,강남구,2
1070,2017-12-12,24.875,강남구,2
1071,2017-12-13,28.54166667,강남구,2
1072,2017-12-14,42.16666667,강남구,2
1073,2017-12-15,59.29166667,강남구,2
1074,2017-12-16,35.79166667,강남구,2
1075,2017-12-17,29.16666667,강남구,2
1076,2017-12-18,47.04166667,강남구,2
1077,2017-12-19,37.58333333,강남구,2
1078,2017-12-20,34.875,강남구,2
1079,2017-12-21,47.91666667,강남구,2
1080,2017-12-22,53.33333333,강남구,2
1082,2017-12-24,71.375,강남구,2
1083,2017-12-25,25.5,강남구,2
1084,2017-12-26,23.5,강남구,2
1085,2017-12-27,21.08333333,강남구,2
1086,2017-12-28,36.70833333,강남구,2
1087,2017-12-29,76.36363636,강남구,2
1089,2017-12-31,55.91666667,강남구,2
1090,2018-01-01,33.70833333,강남구,2
1091,2018-01-02,34.25,강남구,2
1092,2018-01-03,27.75,강남구,2
1093,2018-01-04,33.75,강남구,2
1094,2018-01-05,46.125,강남구,2
1095,2018-01-06,34.875,강남구,2
1096,2018-01-07,45.91304348,강남구,2
1097,2018-01-08,51.95833333,강남구,2
1098,2018-01-09,34.5,강남구,2
1099,2018-01-10,27.79166667,강남구,2
1100,2018-01-11,25.95652174,강남구,2
1101,2018-01-12,19.58333333,강남구,2
1102,2018-01-13,43.77272727,강남구,2
1103,2018-01-14,62.73913043,강남구,2
1104,2018-01-15,61.54166667,강남구,2
1107,2018-01-18,76.0,강남구,2
1108,2018-01-19,47.83333333,강남구,2
1109,2018-01-20,79.70833333,강남구,2
1110,2018-01-21,54.5,강남구,2
1111,2018-01-22,41.45833333,강남구,2
1112,2018-01-23,20.66666667,강남구,2
1113,2018-01-24,22.20833333,강남구,2
1114,2018-01-25,18.16666667,강남구,2
1115,2018-01-26,23.7826087,강남구,2
1116,2018-01-27,34.15789474,강남구,2
1117,2018-01-28,24.25,강남구,2
1118,2018-01-29,34.45833333,강남구,2
1119,2018-01-30,34.04166667,강남구,2
1120,2018-01-31,37.57894737,강남구,2
1121,2018-02-01,38.5,강남구,2
1122,2018-02-02,50.95833333,강남구,2
1123,2018-02-03,36.0,강남구,2
1124,2018-02-04,28.66666667,강남구,2
1125,2018-02-05,22.54166667,강남구,2
1126,2018-02-06,27.125,강남구,2
1127,2018-02-07,37.25,강남구,2
1128,2018-02-08,49.08333333,강남구,2
1129,2018-02-09,64.77272727,강남구,2
1130,2018-02-10,71.70833333,강남구,2
1131,2018-02-11,47.16666667,강남구,2
1132,2018-02-12,44.33333333,강남구,2
1133,2018-02-13,45.5,강남구,2
1134,2018-02-14,61.20833333,강남구,2
1135,2018-02-15,35.41666667,강남구,2
1136,2018-02-16,40.25,강남구,2
1137,2018-02-17,45.5,강남구,2
1138,2018-02-18,30.54166667,강남구,2
1139,2018-02-19,57.29166667,강남구,2
1140,2018-02-20,62.83333333,강남구,2
1141,2018-02-21,35.08333333,강남구,2
1142,2018-02-22,40.0,강남구,2
1143,2018-02-23,84.54166667,강남구,2
1144,2018-02-24,77.375,강남구,2
1145,2018-02-25,42.79166667,강남구,2
1146,2018-02-26,56.77272727,강남구,2
1148,2018-02-28,64.25,강남구,2
1149,2018-03-01,35.125,강남구,2
1150,2018-03-02,61.75,강남구,2
1151,2018-03-03,56.58333333,강남구,2
1152,2018-03-04,29.91304348,강남구,2
1153,2018-03-05,6.125,강남구,2
1154,2018-03-06,25.20833333,강남구,2
1155,2018-03-07,23.125,강남구,2
1156,2018-03-08,28.0,강남구,2
1157,2018-03-09,48.08333333,강남구,2
1158,2018-03-10,41.16666667,강남구,2
1159,2018-03-11,54.58333333,강남구,2
1161,2018-03-13,66.375,강남구,2
1162,2018-03-14,18.08333333,강남구,2
1163,2018-03-15,16.9047619,강남구,2
1164,2018-03-16,9.708333333,강남구,2
1165,2018-03-17,27.625,강남구,2
1166,2018-03-18,60.29166667,강남구,2
1167,2018-03-19,26.375,강남구,2
1168,2018-03-20,15.08333333,강남구,2
1169,2018-03-21,10.29166667,강남구,2
1170,2018-03-22,35.04761905,강남구,2
1171,2018-03-23,59.125,강남구,2
1175,2018-03-27,83.08333333,강남구,2
1176,2018-03-28,51.125,강남구,2
1177,2018-03-29,53.04166667,강남구,2
1178,2018-03-30,54.58333333,강남구,2
1179,2018-03-31,51.125,강남구,2
1180,2018-04-01,60.45833333,강남구,2
1181,2018-04-02,63.125,강남구,2
1182,2018-04-03,61.16666667,강남구,2
1183,2018-04-04,11.04166667,강남구,2
1184,2018-04-05,3.523809524,강남구,2
1186,2018-04-07,46.45833333,강남구,2
1187,2018-04-08,22.41666667,강남구,2
1188,2018-04-09,34.70833333,강남구,2
1189,2018-04-10,38.875,강남구,2
1190,2018-04-11,55.125,강남구,2
1191,2018-04-12,38.79166667,강남구,2
1192,2018-04-13,29.5,강남구,2
1193,2018-04-14,18.16666667,강남구,2
1194,2018-04-15,66.79166667,강남구,2
1195,2018-04-16,33.20833333,강남구,2
1196,2018-04-17,55.5,강남구,2
1197,2018-04-18,62.0,강남구,2
1198,2018-04-19,79.66666667,강남구,2
1200,2018-04-21,71.875,강남구,2
1201,2018-04-22,32.58333333,강남구,2
1202,2018-04-23,7.526315789,강남구,2
1203,2018-04-24,5.541666667,강남구,2
1204,2018-04-25,30.75,강남구,2
1205,2018-04-26,38.70833333,강남구,2
1206,2018-04-27,46.70833333,강남구,2
1207,2018-04-28,55.375,강남구,2
1208,2018-04-29,48.08333333,강남구,2
1209,2018-04-30,75.0,강남구,2
1210,2018-05-01,53.0,강남구,2
1211,2018-05-02,44.25,강남구,2
1212,2018-05-03,23.25,강남구,2
1213,2018-05-04,35.875,강남구,2
1214,2018-05-05,31.875,강남구,2
1215,2018-05-06,11.41666667,강남구,2
1216,2018-05-07,26.25,강남구,2
1217,2018-05-08,13.72727273,강남구,2
1218,2018-05-09,16.08333333,강남구,2
1219,2018-05-10,36.79166667,강남구,2
1220,2018-05-11,54.83333333,강남구,2
1221,2018-05-12,28.04166667,강남구,2
1222,2018-05-13,16.0,강남구,2
1223,2018-05-14,62.29166667,강남구,2
1224,2018-05-15,72.29166667,강남구,2
1225,2018-05-16,35.0,강남구,2
1226,2018-05-17,15.70833333,강남구,2
1227,2018-05-18,10.36363636,강남구,2
1228,2018-05-19,5.666666667,강남구,2
1229,2018-05-20,8.125,강남구,2
1230,2018-05-21,13.45833333,강남구,2
1231,2018-05-22,31.25,강남구,2
1232,2018-05-23,39.375,강남구,2
1233,2018-05-24,83.04166667,강남구,2
1234,2018-05-25,84.66666667,강남구,2
1235,2018-05-26,72.875,강남구,2
1236,2018-05-27,58.58333333,강남구,2
1237,2018-05-28,46.625,강남구,2
1238,2018-05-29,35.38095238,강남구,2
1239,2018-05-30,36.875,강남구,2
1240,2018-05-31,35.75,강남구,2
1241,2018-06-01,35.83333333,강남구,2
1242,2018-06-02,35.04166667,강남구,2
1243,2018-06-03,25.625,강남구,2
1244,2018-06-04,34.79166667,강남구,2
1245,2018-06-05,38.45833333,강남구,2
1246,2018-06-06,42.66666667,강남구,2
1247,2018-06-07,41.375,강남구,2
1248,2018-06-08,28.38095238,강남구,2
1249,2018-06-09,37.66666667,강남구,2
1250,2018-06-10,5.166666667,강남구,2
1251,2018-06-11,7.291666667,강남구,2
1252,2018-06-12,10.0,강남구,2
1253,2018-06-13,22.5,강남구,2
1254,2018-06-14,29.625,강남구,2
1255,2018-06-15,11.17391304,강남구,2
1256,2018-06-16,16.33333333,강남구,2
